subtipo_hecho,latitud,longitud,peso
ROBO,-9.9,-76.93,1
ROBO,-9.86,-76.61,1
ROBO,-9.84,-77.44,1
ROBO,-9.82,-76.8,1
ROBO,-9.82,-76.24,1
ROBO,-9.8,-76.19,1
ROBO,-9.72,-77.46,1
ROBO,-9.72,-77.45,1
ROBO,-9.71,-76.85,1
ROBO,-9.65,-76.72,1
ROBO,-9.62,-77.48,1
ROBO,-9.59,-77.18,3
ROBO,-9.58,-77.88,1
ROBO,-9.54,-77.53,5
ROBO,-9.54,-77.52,1
ROBO,-9.53,-77.55,1
ROBO,-9.53,-77.53,18
ROBO,-9.53,-77.52,1
ROBO,-9.52,-77.53,12
ROBO,-9.52,-77.52,2
ROBO,-9.52,-77.16,1
ROBO,-9.51,-77.54,1
ROBO,-9.51,-77.53,1
ROBO,-9.51,-77.52,1
ROBO,-9.51,-77.51,1
ROBO,-9.51,-77.5,1
ROBO,-9.5,-77.54,1
ROBO,-9.5,-77.52,1
ROBO,-9.5,-76.89,1
ROBO,-9.49,-77.98,1
ROBO,-9.48,-78.29,1
ROBO,-9.48,-77.54,1
ROBO,-9.38,-77.59,1
ROBO,-9.37,-77.59,1
ROBO,-9.33,-75.99,1
ROBO,-9.3,-76.0,3
ROBO,-9.29,-77.64,1
ROBO,-9.29,-77.63,2
ROBO,-9.29,-76.01,1
ROBO,-9.22,-76.21,1
ROBO,-9.21,-76.76,1
ROBO,-9.19,-78.06,1
ROBO,-9.19,-75.96,1
ROBO,-9.19,-75.95,1
ROBO,-9.17,-78.23,1
ROBO,-9.16,-78.23,1
ROBO,-9.16,-78.21,1
ROBO,-9.16,-78.08,1
ROBO,-9.16,-75.93,1
ROBO,-9.15,-78.28,1
ROBO,-9.14,-78.21,1
ROBO,-9.14,-78.18,5
ROBO,-9.14,-78.14,1
ROBO,-9.13,-78.53,2
ROBO,-9.13,-78.52,1
ROBO,-9.13,-78.19,2
ROBO,-9.13,-78.16,1
ROBO,-9.13,-77.76,1
ROBO,-9.12,-78.55,1
ROBO,-9.12,-78.54,11
ROBO,-9.12,-78.52,2
ROBO,-9.12,-78.51,1
ROBO,-9.12,-77.36,1
ROBO,-9.11,-78.56,1
ROBO,-9.11,-78.55,1
ROBO,-9.11,-78.54,4
ROBO,-9.11,-78.53,4
ROBO,-9.11,-78.51,1
ROBO,-9.11,-78.15,1
ROBO,-9.11,-77.37,1
ROBO,-9.1,-78.57,2
ROBO,-9.1,-78.56,3
ROBO,-9.1,-78.06,1
ROBO,-9.09,-78.58,1
ROBO,-9.09,-78.57,5
ROBO,-9.09,-78.56,2
ROBO,-9.09,-78.16,1
ROBO,-9.08,-78.6,2
ROBO,-9.08,-78.59,16
ROBO,-9.08,-78.58,6
ROBO,-9.08,-78.57,5
ROBO,-9.08,-78.56,1
ROBO,-9.07,-78.61,2
ROBO,-9.07,-78.6,4
ROBO,-9.07,-78.59,9
ROBO,-9.07,-78.58,1
ROBO,-9.07,-78.57,3
ROBO,-9.07,-77.64,3
ROBO,-9.06,-78.59,2
ROBO,-9.05,-77.81,3
ROBO,-9.05,-75.58,1
ROBO,-9.05,-75.56,1
ROBO,-9.04,-77.89,1
ROBO,-9.04,-77.81,2
ROBO,-9.04,-75.51,4
ROBO,-9.03,-78.62,2
ROBO,-9.03,-78.61,1
ROBO,-9.03,-77.82,1
ROBO,-9.02,-78.62,2
ROBO,-9.02,-78.61,4
ROBO,-9.02,-77.82,1
ROBO,-9.01,-78.62,1
ROBO,-9.0,-78.62,2
ROBO,-9.0,-78.54,1
ROBO,-8.99,-78.61,6
ROBO,-8.97,-78.62,1
ROBO,-8.97,-78.61,1
ROBO,-8.97,-78.6,2
ROBO,-8.96,-78.63,3
ROBO,-8.96,-78.62,1
ROBO,-8.96,-78.61,3
ROBO,-8.95,-78.64,1
ROBO,-8.94,-78.63,1
ROBO,-8.94,-78.58,1
ROBO,-8.93,-78.57,1
ROBO,-8.92,-78.57,1
ROBO,-8.91,-78.57,1
ROBO,-8.9,-78.58,1
ROBO,-8.89,-78.56,1
ROBO,-8.89,-76.1,1
ROBO,-8.88,-76.1,1
ROBO,-8.79,-78.64,1
ROBO,-8.78,-78.55,1
ROBO,-8.75,-78.63,1
ROBO,-8.75,-76.18,2
ROBO,-8.71,-78.67,1
ROBO,-8.7,-77.96,1
ROBO,-8.68,-76.3,1
ROBO,-8.67,-75.01,1
ROBO,-8.65,-78.23,1
ROBO,-8.64,-74.96,3
ROBO,-8.58,-78.57,6
ROBO,-8.57,-77.9,1
ROBO,-8.55,-78.67,1
ROBO,-8.55,-77.64,1
ROBO,-8.55,-77.63,1
ROBO,-8.54,-74.88,1
ROBO,-8.53,-78.68,1
ROBO,-8.51,-78.68,1
ROBO,-8.51,-78.63,1
ROBO,-8.51,-74.76,1
ROBO,-8.48,-78.61,2
ROBO,-8.48,-74.81,1
ROBO,-8.47,-78.89,1
ROBO,-8.47,-78.87,1
ROBO,-8.47,-76.46,1
ROBO,-8.46,-78.6,1
ROBO,-8.46,-76.46,2
ROBO,-8.45,-78.85,1
ROBO,-8.45,-78.63,1
ROBO,-8.44,-78.76,1
ROBO,-8.44,-76.46,1
ROBO,-8.43,-74.56,1
ROBO,-8.43,-74.55,2
ROBO,-8.42,-78.81,1
ROBO,-8.42,-74.7,1
ROBO,-8.42,-74.69,1
ROBO,-8.42,-74.57,1
ROBO,-8.41,-78.89,1
ROBO,-8.41,-78.82,2
ROBO,-8.41,-78.81,4
ROBO,-8.41,-76.46,1
ROBO,-8.41,-74.65,1
ROBO,-8.41,-74.6,1
ROBO,-8.41,-74.59,1
ROBO,-8.41,-74.56,2
ROBO,-8.41,-74.55,1
ROBO,-8.41,-74.54,1
ROBO,-8.4,-78.9,1
ROBO,-8.4,-78.82,2
ROBO,-8.4,-74.6,3
ROBO,-8.4,-74.59,1
ROBO,-8.4,-74.58,1
ROBO,-8.4,-74.56,1
ROBO,-8.39,-74.58,2
ROBO,-8.39,-74.57,1
ROBO,-8.39,-74.56,1
ROBO,-8.39,-74.55,2
ROBO,-8.39,-74.54,1
ROBO,-8.39,-74.53,1
ROBO,-8.38,-74.56,1
ROBO,-8.38,-74.54,3
ROBO,-8.38,-74.53,5
ROBO,-8.37,-74.59,1
ROBO,-8.37,-74.58,1
ROBO,-8.37,-74.57,2
ROBO,-8.37,-74.56,1
ROBO,-8.36,-74.6,1
ROBO,-8.36,-74.59,1
ROBO,-8.36,-74.57,1
ROBO,-8.36,-74.56,1
ROBO,-8.35,-74.58,1
ROBO,-8.32,-74.76,1
ROBO,-8.27,-78.93,1
ROBO,-8.22,-78.98,1
ROBO,-8.19,-76.53,1
ROBO,-8.19,-76.52,1
ROBO,-8.19,-76.51,1
ROBO,-8.18,-79.01,1
ROBO,-8.18,-79.0,3
ROBO,-8.18,-78.99,4
ROBO,-8.17,-79.02,3
ROBO,-8.17,-79.01,8
ROBO,-8.17,-79.0,2
ROBO,-8.16,-79.0,2
ROBO,-8.15,-79.05,1
ROBO,-8.15,-79.03,1
ROBO,-8.15,-79.01,2
ROBO,-8.14,-79.06,3
ROBO,-8.14,-79.03,1
ROBO,-8.14,-79.02,4
ROBO,-8.14,-79.01,2
ROBO,-8.14,-79.0,1
ROBO,-8.13,-79.07,1
ROBO,-8.13,-79.06,1
ROBO,-8.13,-79.05,3
ROBO,-8.13,-79.04,12
ROBO,-8.13,-79.03,22
ROBO,-8.13,-79.02,13
ROBO,-8.13,-79.0,1
ROBO,-8.13,-78.99,1
ROBO,-8.12,-79.05,6
ROBO,-8.12,-79.04,19
ROBO,-8.12,-79.03,20
ROBO,-8.12,-79.02,21
ROBO,-8.12,-79.01,9
ROBO,-8.12,-79.0,2
ROBO,-8.11,-79.1,1
ROBO,-8.11,-79.08,1
ROBO,-8.11,-79.05,7
ROBO,-8.11,-79.04,14
ROBO,-8.11,-79.03,17
ROBO,-8.11,-79.02,18
ROBO,-8.11,-79.01,23
ROBO,-8.11,-79.0,7
ROBO,-8.11,-78.97,1
ROBO,-8.1,-79.06,1
ROBO,-8.1,-79.05,14
ROBO,-8.1,-79.04,21
ROBO,-8.1,-79.03,20
ROBO,-8.1,-79.02,18
ROBO,-8.1,-79.01,20
ROBO,-8.1,-79.0,9
ROBO,-8.09,-79.11,2
ROBO,-8.09,-79.1,5
ROBO,-8.09,-79.09,4
ROBO,-8.09,-79.08,2
ROBO,-8.09,-79.07,1
ROBO,-8.09,-79.05,13
ROBO,-8.09,-79.04,20
ROBO,-8.09,-79.03,9
ROBO,-8.09,-79.02,16
ROBO,-8.09,-79.01,13
ROBO,-8.09,-79.0,20
ROBO,-8.09,-78.15,1
ROBO,-8.08,-79.12,6
ROBO,-8.08,-79.11,3
ROBO,-8.08,-79.07,1
ROBO,-8.08,-79.06,2
ROBO,-8.08,-79.05,6
ROBO,-8.08,-79.04,2
ROBO,-8.08,-79.03,1
ROBO,-8.08,-79.02,1
ROBO,-8.08,-79.01,1
ROBO,-8.08,-79.0,8
ROBO,-8.08,-78.99,4
ROBO,-8.08,-78.96,1
ROBO,-8.08,-78.95,2
ROBO,-8.07,-79.07,1
ROBO,-8.07,-79.06,1
ROBO,-8.07,-79.05,2
ROBO,-8.07,-79.04,3
ROBO,-8.07,-79.03,2
ROBO,-8.07,-79.02,2
ROBO,-8.07,-79.01,1
ROBO,-8.07,-79.0,7
ROBO,-8.07,-78.99,8
ROBO,-8.06,-79.09,2
ROBO,-8.06,-79.08,1
ROBO,-8.06,-79.07,2
ROBO,-8.06,-79.05,3
ROBO,-8.06,-79.04,1
ROBO,-8.06,-78.99,2
ROBO,-8.05,-79.09,1
ROBO,-8.05,-79.07,1
ROBO,-8.05,-79.06,1
ROBO,-8.05,-79.05,2
ROBO,-8.05,-79.01,1
ROBO,-8.04,-79.06,1
ROBO,-8.04,-78.49,1
ROBO,-8.03,-79.07,2
ROBO,-8.03,-79.06,2
ROBO,-8.03,-77.45,1
ROBO,-8.02,-79.08,1
ROBO,-8.02,-79.07,9
ROBO,-8.02,-76.65,1
ROBO,-8.01,-78.33,2
ROBO,-8.0,-78.31,3
ROBO,-8.0,-77.49,1
ROBO,-7.99,-79.22,1
ROBO,-7.99,-74.03,1
ROBO,-7.98,-76.67,1
ROBO,-7.94,-79.23,1
ROBO,-7.93,-79.21,1
ROBO,-7.92,-79.11,1
ROBO,-7.91,-79.19,1
ROBO,-7.91,-79.11,1
ROBO,-7.9,-79.18,2
ROBO,-7.9,-78.56,6
ROBO,-7.85,-79.15,1
ROBO,-7.85,-79.14,4
ROBO,-7.84,-79.15,3
ROBO,-7.83,-77.63,1
ROBO,-7.82,-79.27,1
ROBO,-7.81,-78.05,1
ROBO,-7.77,-79.15,1
ROBO,-7.76,-79.21,1
ROBO,-7.76,-79.19,2
ROBO,-7.76,-79.15,6
ROBO,-7.76,-79.11,1
ROBO,-7.75,-79.28,1
ROBO,-7.75,-79.19,2
ROBO,-7.74,-79.29,1
ROBO,-7.74,-79.19,1
ROBO,-7.73,-79.01,1
ROBO,-7.72,-79.37,1
ROBO,-7.72,-79.31,2
ROBO,-7.72,-79.29,1
ROBO,-7.72,-79.26,1
ROBO,-7.72,-79.16,1
ROBO,-7.72,-77.66,1
ROBO,-7.7,-79.43,1
ROBO,-7.7,-78.55,1
ROBO,-7.69,-79.32,1
ROBO,-7.69,-79.19,1
ROBO,-7.65,-76.36,1
ROBO,-7.62,-78.05,3
ROBO,-7.62,-78.04,1
ROBO,-7.61,-78.06,1
ROBO,-7.58,-78.67,1
ROBO,-7.56,-78.73,1
ROBO,-7.56,-78.72,1
ROBO,-7.49,-78.82,1
ROBO,-7.48,-78.82,1
ROBO,-7.43,-79.5,2
ROBO,-7.42,-79.53,2
ROBO,-7.42,-79.51,2
ROBO,-7.41,-79.5,1
ROBO,-7.4,-79.57,3
ROBO,-7.39,-79.57,1
ROBO,-7.38,-79.48,1
ROBO,-7.37,-78.81,1
ROBO,-7.35,-79.49,1
ROBO,-7.35,-79.46,3
ROBO,-7.35,-75.01,1
ROBO,-7.34,-79.56,1
ROBO,-7.34,-79.5,1
ROBO,-7.33,-79.56,1
ROBO,-7.33,-79.48,2
ROBO,-7.31,-78.14,1
ROBO,-7.3,-79.42,1
ROBO,-7.3,-79.39,1
ROBO,-7.28,-79.45,1
ROBO,-7.27,-79.47,1
ROBO,-7.26,-79.49,1
ROBO,-7.26,-79.47,1
ROBO,-7.26,-79.15,1
ROBO,-7.25,-79.47,1
ROBO,-7.25,-79.46,1
ROBO,-7.24,-79.48,1
ROBO,-7.24,-79.47,5
ROBO,-7.24,-79.46,1
ROBO,-7.24,-79.42,1
ROBO,-7.24,-76.74,1
ROBO,-7.23,-79.45,1
ROBO,-7.23,-79.43,6
ROBO,-7.23,-79.42,2
ROBO,-7.23,-76.74,1
ROBO,-7.22,-79.47,1
ROBO,-7.22,-79.44,4
ROBO,-7.22,-79.43,4
ROBO,-7.21,-79.47,1
ROBO,-7.21,-79.45,1
ROBO,-7.21,-79.43,1
ROBO,-7.21,-78.94,1
ROBO,-7.2,-78.45,2
ROBO,-7.19,-79.51,2
ROBO,-7.19,-76.73,2
ROBO,-7.18,-78.45,1
ROBO,-7.18,-76.74,1
ROBO,-7.18,-76.73,1
ROBO,-7.17,-76.73,2
ROBO,-7.16,-79.55,1
ROBO,-7.16,-79.45,1
ROBO,-7.16,-79.38,1
ROBO,-7.16,-78.5,1
ROBO,-7.15,-79.32,1
ROBO,-7.15,-78.53,1
ROBO,-7.15,-78.52,4
ROBO,-7.15,-78.51,2
ROBO,-7.15,-76.73,3
ROBO,-7.14,-78.53,1
ROBO,-7.14,-78.52,3
ROBO,-7.14,-78.51,1
ROBO,-7.12,-79.48,1
ROBO,-7.07,-76.71,1
ROBO,-7.07,-76.58,1
ROBO,-7.06,-76.6,1
ROBO,-7.06,-76.58,1
ROBO,-7.05,-76.59,6
ROBO,-7.0,-76.44,1
ROBO,-6.95,-78.11,1
ROBO,-6.93,-79.87,6
ROBO,-6.92,-79.87,1
ROBO,-6.91,-79.87,1
ROBO,-6.91,-79.86,1
ROBO,-6.91,-79.85,1
ROBO,-6.9,-79.87,1
ROBO,-6.89,-79.55,2
ROBO,-6.88,-79.92,3
ROBO,-6.87,-79.93,1
ROBO,-6.87,-79.35,1
ROBO,-6.86,-79.28,1
ROBO,-6.86,-78.14,1
ROBO,-6.85,-79.3,2
ROBO,-6.84,-79.94,2
ROBO,-6.84,-79.93,1
ROBO,-6.84,-79.86,1
ROBO,-6.83,-79.94,1
ROBO,-6.83,-79.93,4
ROBO,-6.83,-79.92,1
ROBO,-6.83,-79.77,1
ROBO,-6.83,-79.29,1
ROBO,-6.82,-79.92,2
ROBO,-6.82,-79.91,1
ROBO,-6.82,-79.84,1
ROBO,-6.82,-79.83,1
ROBO,-6.82,-79.64,2
ROBO,-6.81,-79.84,1
ROBO,-6.81,-79.83,2
ROBO,-6.81,-79.69,1
ROBO,-6.81,-79.66,1
ROBO,-6.81,-79.6,1
ROBO,-6.8,-79.89,1
ROBO,-6.8,-79.88,1
ROBO,-6.8,-79.85,6
ROBO,-6.8,-79.84,8
ROBO,-6.8,-79.83,3
ROBO,-6.79,-79.89,1
ROBO,-6.79,-79.88,8
ROBO,-6.79,-79.87,4
ROBO,-6.79,-79.86,1
ROBO,-6.79,-79.85,6
ROBO,-6.79,-79.84,4
ROBO,-6.78,-79.96,1
ROBO,-6.78,-79.87,4
ROBO,-6.78,-79.86,5
ROBO,-6.78,-79.85,21
ROBO,-6.78,-79.84,25
ROBO,-6.78,-79.83,7
ROBO,-6.78,-79.78,1
ROBO,-6.78,-79.61,2
ROBO,-6.77,-79.97,1
ROBO,-6.77,-79.88,1
ROBO,-6.77,-79.87,7
ROBO,-6.77,-79.86,4
ROBO,-6.77,-79.85,18
ROBO,-6.77,-79.84,26
ROBO,-6.77,-79.83,14
ROBO,-6.77,-79.82,4
ROBO,-6.77,-79.79,1
ROBO,-6.77,-79.78,6
ROBO,-6.76,-79.87,3
ROBO,-6.76,-79.86,15
ROBO,-6.76,-79.85,17
ROBO,-6.76,-79.84,56
ROBO,-6.76,-79.83,21
ROBO,-6.76,-79.82,9
ROBO,-6.76,-79.8,1
ROBO,-6.76,-79.78,3
ROBO,-6.76,-79.77,2
ROBO,-6.76,-79.73,1
ROBO,-6.75,-79.87,2
ROBO,-6.75,-79.86,13
ROBO,-6.75,-79.85,26
ROBO,-6.75,-79.84,31
ROBO,-6.75,-79.83,11
ROBO,-6.75,-79.82,2
ROBO,-6.75,-79.81,1
ROBO,-6.75,-79.8,1
ROBO,-6.75,-79.7,2
ROBO,-6.74,-79.87,1
ROBO,-6.74,-79.85,4
ROBO,-6.74,-79.7,1
ROBO,-6.74,-79.65,1
ROBO,-6.74,-79.64,5
ROBO,-6.74,-79.63,4
ROBO,-6.74,-79.6,1
ROBO,-6.73,-79.89,1
ROBO,-6.73,-79.84,1
ROBO,-6.73,-79.64,3
ROBO,-6.73,-79.63,3
ROBO,-6.73,-79.62,1
ROBO,-6.73,-79.61,1
ROBO,-6.73,-79.6,1
ROBO,-6.73,-79.55,1
ROBO,-6.72,-79.77,3
ROBO,-6.71,-79.92,1
ROBO,-6.71,-79.91,2
ROBO,-6.71,-79.9,1
ROBO,-6.71,-79.75,1
ROBO,-6.71,-79.45,1
ROBO,-6.7,-79.91,1
ROBO,-6.7,-79.9,7
ROBO,-6.7,-79.77,1
ROBO,-6.69,-79.78,1
ROBO,-6.69,-76.21,1
ROBO,-6.68,-78.53,1
ROBO,-6.68,-78.52,1
ROBO,-6.67,-78.51,1
ROBO,-6.65,-79.79,1
ROBO,-6.64,-79.79,1
ROBO,-6.64,-79.39,1
ROBO,-6.64,-79.38,1
ROBO,-6.63,-79.79,3
ROBO,-6.63,-79.41,1
ROBO,-6.63,-79.39,1
ROBO,-6.63,-76.71,1
ROBO,-6.62,-78.95,1
ROBO,-6.57,-77.83,1
ROBO,-6.56,-79.78,2
ROBO,-6.56,-78.65,3
ROBO,-6.56,-78.64,1
ROBO,-6.54,-80.02,4
ROBO,-6.52,-79.95,1
ROBO,-6.52,-79.94,1
ROBO,-6.51,-79.86,2
ROBO,-6.51,-79.85,2
ROBO,-6.51,-76.74,1
ROBO,-6.51,-76.36,1
ROBO,-6.5,-76.39,1
ROBO,-6.5,-76.34,1
ROBO,-6.49,-76.39,1
ROBO,-6.49,-76.38,2
ROBO,-6.49,-76.36,3
ROBO,-6.48,-79.66,1
ROBO,-6.48,-79.64,1
ROBO,-6.48,-76.4,2
ROBO,-6.48,-76.38,1
ROBO,-6.47,-76.39,1
ROBO,-6.46,-76.39,1
ROBO,-6.44,-76.58,1
ROBO,-6.43,-79.84,1
ROBO,-6.43,-76.85,1
ROBO,-6.42,-76.52,1
ROBO,-6.42,-76.51,1
ROBO,-6.41,-79.55,1
ROBO,-6.41,-76.59,1
ROBO,-6.41,-76.41,1
ROBO,-6.39,-78.82,1
ROBO,-6.39,-76.63,1
ROBO,-6.33,-76.77,1
ROBO,-6.3,-79.76,1
ROBO,-6.29,-77.06,1
ROBO,-6.28,-79.69,1
ROBO,-6.27,-79.66,1
ROBO,-6.25,-78.58,2
ROBO,-6.23,-77.87,2
ROBO,-6.22,-76.27,1
ROBO,-6.21,-79.7,1
ROBO,-6.2,-76.83,1
ROBO,-6.19,-79.71,1
ROBO,-6.18,-79.69,2
ROBO,-6.16,-79.71,2
ROBO,-6.15,-79.72,2
ROBO,-6.15,-79.71,1
ROBO,-6.15,-76.27,1
ROBO,-6.14,-78.02,1
ROBO,-6.12,-76.28,1
ROBO,-6.11,-76.27,2
ROBO,-6.07,-76.92,1
ROBO,-6.06,-80.19,1
ROBO,-6.05,-77.15,1
ROBO,-6.05,-76.97,2
ROBO,-6.04,-76.98,2
ROBO,-6.04,-76.97,3
ROBO,-6.04,-76.96,1
ROBO,-6.03,-77.07,1
ROBO,-6.03,-76.98,2
ROBO,-6.03,-76.97,5
ROBO,-6.03,-76.96,2
ROBO,-6.02,-76.96,1
ROBO,-6.0,-76.25,2
ROBO,-5.99,-79.75,2
ROBO,-5.99,-77.28,1
ROBO,-5.99,-77.21,1
ROBO,-5.98,-77.28,1
ROBO,-5.95,-77.3,4
ROBO,-5.94,-77.31,6
ROBO,-5.94,-77.3,1
ROBO,-5.94,-77.28,1
ROBO,-5.93,-78.66,2
ROBO,-5.93,-77.97,1
ROBO,-5.93,-77.32,1
ROBO,-5.93,-77.31,1
ROBO,-5.93,-77.3,1
ROBO,-5.92,-77.32,1
ROBO,-5.9,-77.32,2
ROBO,-5.9,-76.1,1
ROBO,-5.89,-78.83,1
ROBO,-5.89,-76.11,1
ROBO,-5.87,-77.35,1
ROBO,-5.86,-77.24,1
ROBO,-5.84,-78.76,1
ROBO,-5.83,-78.27,1
ROBO,-5.81,-77.4,1
ROBO,-5.8,-77.61,2
ROBO,-5.79,-78.79,1
ROBO,-5.79,-78.35,1
ROBO,-5.79,-78.27,1
ROBO,-5.79,-77.42,4
ROBO,-5.79,-77.39,1
ROBO,-5.77,-77.35,1
ROBO,-5.76,-78.79,1
ROBO,-5.76,-78.46,1
ROBO,-5.76,-78.45,1
ROBO,-5.76,-78.44,4
ROBO,-5.75,-78.45,1
ROBO,-5.74,-78.43,1
ROBO,-5.74,-77.5,2
ROBO,-5.72,-78.48,1
ROBO,-5.71,-78.81,2
ROBO,-5.67,-78.49,1
ROBO,-5.65,-78.75,1
ROBO,-5.65,-78.7,1
ROBO,-5.64,-78.56,1
ROBO,-5.64,-78.54,1
ROBO,-5.64,-78.53,8
ROBO,-5.64,-78.52,1
ROBO,-5.64,-78.5,1
ROBO,-5.63,-78.55,2
ROBO,-5.62,-78.52,1
ROBO,-5.57,-78.81,1
ROBO,-5.56,-80.82,1
ROBO,-5.47,-78.99,1
ROBO,-5.46,-80.81,1
ROBO,-5.44,-80.32,1
ROBO,-5.43,-79.74,1
ROBO,-5.43,-79.73,1
ROBO,-5.42,-80.74,1
ROBO,-5.42,-78.45,1
ROBO,-5.41,-80.78,1
ROBO,-5.41,-80.75,2
ROBO,-5.41,-80.74,2
ROBO,-5.41,-80.73,1
ROBO,-5.41,-80.71,1
ROBO,-5.4,-80.77,1
ROBO,-5.4,-80.76,1
ROBO,-5.4,-80.75,2
ROBO,-5.4,-80.74,6
ROBO,-5.39,-80.77,1
ROBO,-5.39,-80.76,1
ROBO,-5.39,-80.74,1
ROBO,-5.39,-80.7,1
ROBO,-5.39,-78.91,1
ROBO,-5.38,-80.77,1
ROBO,-5.38,-80.74,1
ROBO,-5.38,-80.7,3
ROBO,-5.36,-80.72,4
ROBO,-5.36,-80.61,1
ROBO,-5.35,-80.71,10
ROBO,-5.35,-80.7,1
ROBO,-5.35,-80.69,1
ROBO,-5.34,-80.73,1
ROBO,-5.34,-80.71,6
ROBO,-5.34,-80.7,2
ROBO,-5.33,-80.79,1
ROBO,-5.33,-80.75,1
ROBO,-5.33,-80.66,1
ROBO,-5.33,-80.65,1
ROBO,-5.32,-80.76,4
ROBO,-5.32,-80.71,2
ROBO,-5.31,-80.72,5
ROBO,-5.31,-80.69,1
ROBO,-5.31,-80.62,1
ROBO,-5.3,-80.68,2
ROBO,-5.29,-80.69,1
ROBO,-5.29,-78.81,1
ROBO,-5.28,-80.74,1
ROBO,-5.28,-80.71,1
ROBO,-5.28,-80.68,1
ROBO,-5.27,-80.68,17
ROBO,-5.27,-80.67,7
ROBO,-5.26,-80.69,1
ROBO,-5.26,-80.68,2
ROBO,-5.26,-80.67,5
ROBO,-5.26,-80.62,1
ROBO,-5.26,-80.61,1
ROBO,-5.25,-80.67,3
ROBO,-5.25,-80.65,2
ROBO,-5.25,-80.6,1
ROBO,-5.24,-80.67,1
ROBO,-5.24,-80.65,1
ROBO,-5.23,-80.66,2
ROBO,-5.23,-80.65,1
ROBO,-5.23,-80.64,2
ROBO,-5.23,-80.63,1
ROBO,-5.23,-80.62,5
ROBO,-5.23,-80.59,1
ROBO,-5.22,-80.65,3
ROBO,-5.22,-80.63,4
ROBO,-5.22,-80.62,13
ROBO,-5.22,-80.61,1
ROBO,-5.22,-80.59,2
ROBO,-5.22,-80.11,1
ROBO,-5.22,-78.89,1
ROBO,-5.21,-80.65,11
ROBO,-5.21,-80.64,5
ROBO,-5.21,-80.63,4
ROBO,-5.21,-80.62,5
ROBO,-5.21,-80.09,1
ROBO,-5.2,-80.67,1
ROBO,-5.2,-80.65,6
ROBO,-5.2,-80.64,16
ROBO,-5.2,-80.63,32
ROBO,-5.2,-80.62,10
ROBO,-5.2,-80.6,2
ROBO,-5.2,-80.59,4
ROBO,-5.2,-80.58,1
ROBO,-5.19,-80.68,4
ROBO,-5.19,-80.67,3
ROBO,-5.19,-80.66,15
ROBO,-5.19,-80.65,13
ROBO,-5.19,-80.64,26
ROBO,-5.19,-80.63,37
ROBO,-5.19,-80.62,15
ROBO,-5.19,-80.61,3
ROBO,-5.19,-80.6,9
ROBO,-5.19,-80.59,19
ROBO,-5.19,-80.58,2
ROBO,-5.18,-80.69,1
ROBO,-5.18,-80.67,7
ROBO,-5.18,-80.66,11
ROBO,-5.18,-80.65,32
ROBO,-5.18,-80.64,20
ROBO,-5.18,-80.63,17
ROBO,-5.18,-80.62,4
ROBO,-5.18,-80.61,3
ROBO,-5.18,-80.6,2
ROBO,-5.18,-80.59,1
ROBO,-5.18,-80.58,4
ROBO,-5.18,-80.57,1
ROBO,-5.17,-80.7,1
ROBO,-5.17,-80.69,2
ROBO,-5.17,-80.67,2
ROBO,-5.17,-80.66,16
ROBO,-5.17,-80.65,27
ROBO,-5.17,-80.64,12
ROBO,-5.17,-80.63,20
ROBO,-5.17,-80.62,1
ROBO,-5.17,-80.19,1
ROBO,-5.16,-80.69,1
ROBO,-5.16,-80.67,1
ROBO,-5.16,-80.66,2
ROBO,-5.16,-80.65,21
ROBO,-5.16,-80.64,2
ROBO,-5.16,-80.63,2
ROBO,-5.15,-80.66,7
ROBO,-5.15,-80.65,1
ROBO,-5.15,-80.64,1
ROBO,-5.15,-80.48,1
ROBO,-5.15,-80.46,1
ROBO,-5.15,-79.0,3
ROBO,-5.14,-80.63,1
ROBO,-5.14,-80.45,2
ROBO,-5.14,-79.01,1
ROBO,-5.12,-81.13,1
ROBO,-5.12,-80.44,1
ROBO,-5.11,-81.1,1
ROBO,-5.11,-80.66,1
ROBO,-5.1,-81.11,3
ROBO,-5.1,-81.1,3
ROBO,-5.1,-81.09,1
ROBO,-5.1,-80.17,3
ROBO,-5.09,-81.12,2
ROBO,-5.09,-81.11,13
ROBO,-5.09,-81.1,9
ROBO,-5.09,-80.17,1
ROBO,-5.09,-80.16,3
ROBO,-5.09,-80.12,1
ROBO,-5.08,-81.12,4
ROBO,-5.08,-81.11,3
ROBO,-5.08,-80.63,1
ROBO,-5.08,-80.15,1
ROBO,-5.07,-81.06,1
ROBO,-5.07,-80.11,1
ROBO,-5.06,-80.64,1
ROBO,-5.06,-80.15,1
ROBO,-5.02,-81.05,1
ROBO,-5.01,-80.62,1
ROBO,-5.01,-79.75,1
ROBO,-4.99,-80.66,1
ROBO,-4.99,-80.41,1
ROBO,-4.98,-80.61,1
ROBO,-4.95,-80.67,1
ROBO,-4.95,-80.35,2
ROBO,-4.94,-81.0,1
ROBO,-4.94,-80.56,1
ROBO,-4.94,-78.2,1
ROBO,-4.93,-80.66,1
ROBO,-4.93,-80.34,7
ROBO,-4.93,-80.28,1
ROBO,-4.92,-80.88,1
ROBO,-4.92,-80.7,5
ROBO,-4.92,-80.69,2
ROBO,-4.92,-80.66,4
ROBO,-4.92,-80.64,3
ROBO,-4.92,-80.34,2
ROBO,-4.92,-80.31,2
ROBO,-4.91,-80.96,1
ROBO,-4.91,-80.79,1
ROBO,-4.91,-80.75,1
